wermelskirchen,51.139700,7.215830
troisdorf,50.809010,7.149680
duisburg,51.432470,6.765160
landau,51.342090,9.085010
erfurt,50.978700,11.032830
lemgo,52.027860,8.899010
frankfurt,49.683330,10.533330
dreieich,50.019970,8.696110
bad gandersheim,51.871670,10.025370
emstek,52.833330,8.150000
kummersbruck,49.419170,11.888330
mayen,50.327970,7.222770
wardenburg,53.066670,8.200000
hilpoltstein,49.190470,11.190600
braunlingen,47.929570,8.448060
straubing,48.881260,12.573850
bad wurzach,47.907990,9.896860
ottweiler,49.401330,7.164240
engelskirchen,50.988540,7.413910
mettmann,51.250400,6.975360
buchloe,48.037190,10.725480
kulmbach,50.100680,11.450320
alzey,49.746570,8.115130
freudenstadt,48.466950,8.413710
dieburg,49.897380,8.846130
idar-oberstein,49.714430,7.307760
tittmoning,48.061640,12.767600
bamberg,49.898730,10.900670
bad schwalbach,50.141960,8.069640
sarstedt,52.234950,9.854110
barsinghausen,52.300000,9.450000
oberding,48.316670,11.850000
nussloch,49.323890,8.695560
lauchheim,48.871350,10.242220
munich,48.137430,11.575490
aalen,48.837770,10.093300
traunstein,47.868250,12.643350
schweinfurt,50.049370,10.221750
spelle,52.366670,7.466670
versmold,52.040090,8.152720
sehnde,52.313940,9.968200
baden-baden,48.760600,8.239750
rednitzhembach,49.300950,11.079970
cadolzburg,49.457300,10.853290
buxtehude,53.467160,9.686360
bad kissingen,50.202280,10.077840
brackenheim,49.077870,9.066010
hennef,50.775550,7.283080
aachen,50.776640,6.083420
radeberg,51.111120,13.911990
iserlohn,51.375470,7.702810
bad hersfeld,50.871970,9.708910
olching,48.200000,11.333330
ampfing,48.254000,12.415150
filderstadt,48.656980,9.220490
xanten,51.658770,6.452970
dassel,51.801790,9.689040
landau an der isar,48.672490,12.693160
starnberg,48.001930,11.344160
dorpen,52.964690,7.322730
grossenkneten,52.943770,8.253230
bielefeld,52.033330,8.533330
ertingen,48.100000,9.466670
neustadt an der aisch,49.579530,10.611260
herzogenrath,50.868740,6.093170
albbruck,47.590770,8.129540
bad urach,48.491070,9.400090
bad zwischenahn,53.183330,8.000000
aschaffenburg,49.977040,9.152140
schiltach,48.289320,8.341690
alfter,50.733330,7.016670
rheine,52.285090,7.440550
schongau,47.812400,10.896640
dinklage,52.662230,8.124400
bad nauheim,50.364630,8.738590
schlusselfeld,49.756210,10.618730
untergruppenbach,49.089400,9.275160
grimma,51.233670,12.719590
hassfurt,50.035210,10.515600
templin,53.118650,13.502200
tornesch,53.700000,9.716670
kirchheim unter teck,48.646830,9.453780
staffelstein,50.101990,11.001280
hohen neuendorf,52.676310,13.277750
bad mergentheim,49.492500,9.773610
thale,51.748610,11.041000
stralsund,54.309110,13.081800
nabburg,49.453470,12.179960
bensheim,49.683690,8.618390
verl,51.883330,8.516670
halle (saale),51.481580,11.979470
duderstadt,51.513120,10.259510
neuss,51.198070,6.685040
baumholder,49.617380,7.333810
falkensee,52.560140,13.092700
helferskirchen,50.510280,7.811840
mettlach,49.494890,6.585620
bad neuenahr-ahrweiler,50.543220,7.111300
zwickau,50.727240,12.488390
unterschleissheim,48.280380,11.576840
lippoldsberg,51.622390,9.560170
osterburken,49.429970,9.422520
hardheim,49.611940,9.471940
heddesheim,49.505560,8.603610
sobernheim,49.786360,7.651460
ditzingen,48.826720,9.067030
tutzing,47.909380,11.280300
immelborn,50.792290,10.278120
wiesbaden,50.082580,8.249320
pfungstadt,49.805570,8.603070
pfaffenhofen an der ilm,48.530530,11.505000
weeze,51.626780,6.197920
dannstadt-schauernheim,49.440280,8.308610
wilnsdorf,50.816670,8.100000
schuttorf,51.074060,6.053340
fulda,50.551620,9.675180
crimmitschau,50.816440,12.390450
mechernich,50.593040,6.652240
neuburg an der donau,48.732180,11.187090
zulpich,50.694470,6.654140
eislingen,48.695150,9.706760
gevelsberg,51.319710,7.339200
hunfeld,52.980330,7.297930
engen,47.855340,8.773420
sankt wendel,49.466330,7.168140
spremberg,51.569600,14.373850
wiesloch,49.295040,8.698460
bad honnef,50.643360,7.227800
radebeul,51.106540,13.660470
hallbergmoos,48.327470,11.751420
niederkruchten,51.200000,6.216670
weinstadt,48.813110,9.363870
berchtesgaden,47.632360,13.001870
rietberg,51.809240,8.428410
korschenbroich,51.191390,6.513520
ispringen,48.916670,8.666670
erwitte,51.612700,8.338400
leinburg,49.451670,11.310000
mutterstadt,49.441390,8.356110
bad camberg,50.296950,8.268960
nurtingen,48.625650,9.342030
meldorf,54.091820,9.068700
teunz,49.483330,12.383330
ahaus,52.079360,7.013440
rheinstetten,48.968500,8.307040
hattert,50.666670,7.766670
ohlstadt,47.633330,11.233330
sankt georgen im schwarzwald,48.127160,8.335130
altleiningen,49.507500,8.073330
meppen,52.690640,7.290970
warstein,51.444880,8.348510
itzehoe,53.920990,9.515290
wurzen,51.370700,12.739390
coesfeld,51.943490,7.168090
hechingen,48.351490,8.963170
worrstadt,49.848610,8.124170
bad sooden-allendorf,51.270920,9.974830
