79484
Matches	Search_type	jot_city	geo_name_city	lat	lon	dist_from_first	geonameid
(1)	EQ:	barsinghausen	barsinghausen	52.300000	9.450000	0.000000km	2952406
(1)	EQ:	oberding	oberding	48.316670	11.850000	0.000000km	2861096
(0)	No match: dusseldorf
(1)	EQ:	nussloch	nussloch	49.323890	8.695560	0.000000km	2861579
(0)	No match: uplengen
(1)	EQ:	lauchheim	lauchheim	48.871350	10.242220	0.000000km	2880215
(10)	EQ:	hirschberg	hirschberg	51.429770	8.275560	0.000000km	2903716
(10)	EQ:	hirschberg	hirschberg	50.640670	13.396930	369.721032km	2903717
(10)	EQ:	hirschberg	hirschberg	50.650730	8.270180	86.668277km	2903718
(10)	EQ:	hirschberg	hirschberg	50.602270	13.313950	365.266478km	2903719
(10)	EQ:	hirschberg	hirschberg	50.405380	11.818290	273.920470km	2903720
(10)	EQ:	hirschberg	hirschberg	50.378770	7.924850	119.493864km	2903721
(10)	EQ:	hirschberg	hirschberg	50.223710	12.010290	295.325699km	2903722
(10)	EQ:	hirschberg	hirschberg	49.036630	11.454280	349.642600km	2903723
(10)	EQ:	hirschberg	hirschberg	49.022310	12.589220	407.876077km	2903724
(10)	EQ:	hirschberg	hirschberg	47.928880	11.928660	470.107942km	2903725
(0)	No match: brunswick
(1)	EQ:	munich	munich	48.137430	11.575490	0.000000km	2867714
(1)	EQ:	aalen	aalen	48.837770	10.093300	0.000000km	2959927
(3)	EQ:	walldorf	walldorf	50.616670	10.383330	0.000000km	2814668
(3)	EQ:	walldorf	walldorf	50.006900	8.578340	145.360029km	2814669
(3)	EQ:	walldorf	walldorf	49.306370	8.642360	191.941475km	2814670
(2)	EQ:	grafschaft	grafschaft	53.556420	7.984940	0.000000km	2918225
(2)	EQ:	grafschaft	grafschaft	51.146190	8.326260	269.201495km	2918226
(0)	No match: frankfurt an der oder
(1)	EQ:	traunstein	traunstein	47.868250	12.643350	0.000000km	2821515
(1)	EQ:	schweinfurt	schweinfurt	50.049370	10.221750	0.000000km	2834498
(1)	EQ:	spelle	spelle	52.366670	7.466670	0.000000km	2830652
(1)	EQ:	versmold	versmold	52.040090	8.152720	0.000000km	2817537
(0)	No match: wurzburg
(3)	EQ:	affalterbach	affalterbach	49.607600	11.212580	0.000000km	2959367
(3)	EQ:	affalterbach	affalterbach	48.922670	9.323620	157.169073km	2959368
(3)	EQ:	affalterbach	affalterbach	48.564140	11.530740	118.348617km	2959369
(2)	EQ:	leimen	leimen	49.347370	8.687330	0.000000km	2879241
(2)	EQ:	leimen	leimen	49.273730	7.768630	67.303725km	2879242
(4)	EQ:	stromberg	stromberg	51.803720	8.201290	0.000000km	2825713
(4)	EQ:	stromberg	stromberg	50.759520	7.517490	125.584983km	2825714
(4)	EQ:	stromberg	stromberg	50.457790	7.600410	155.529786km	2825715
(4)	EQ:	stromberg	stromberg	49.943890	7.772860	209.083440km	2825716
(1)	EQ:	sehnde	sehnde	52.313940	9.968200	0.000000km	2833475
(1)	EQ:	baden-baden	baden-baden	48.760600	8.239750	0.000000km	2953504
(0)	No match: sommerda
(1)	EQ:	rednitzhembach	rednitzhembach	49.300950	11.079970	0.000000km	2849568
(1)	EQ:	cadolzburg	cadolzburg	49.457300	10.853290	0.000000km	2940428
(1)	EQ:	buxtehude	buxtehude	53.467160	9.686360	0.000000km	2940451
(1)	EQ:	bad kissingen	bad kissingen	50.202280	10.077840	0.000000km	2953424
(2)	EQ:	dessau	dessau	52.808780	11.474540	0.000000km	2937958
(2)	EQ:	dessau	dessau	51.838640	12.245550	120.068424km	2937959
(1)	EQ:	brackenheim	brackenheim	49.077870	9.066010	0.000000km	2945591
(1)	EQ:	hennef	hennef	50.775550	7.283080	0.000000km	2906376
(1)	EQ:	aachen	aachen	50.776640	6.083420	0.000000km	3247449
(2)	EQ:	achim	achim	53.014160	9.026300	0.000000km	2959681
(2)	EQ:	achim	achim	52.059300	10.610730	151.149469km	2959682
(6)	EQ:	freiberg	freiberg	51.500000	7.616670	0.000000km	2925191
(6)	EQ:	freiberg	freiberg	50.910890	13.338810	405.129985km	2925192
(6)	EQ:	freiberg	freiberg	50.331300	12.237350	349.914997km	2925193
(6)	EQ:	freiberg	freiberg	50.103960	10.895520	278.430868km	2925194
(6)	EQ:	freiberg	freiberg	48.118610	12.261250	502.999035km	2925195
(6)	EQ:	freiberg	freiberg	48.839940	9.207980	316.953756km	11807619
(1)	EQ:	radeberg	radeberg	51.111120	13.911990	0.000000km	2851079
(1)	EQ:	iserlohn	iserlohn	51.375470	7.702810	0.000000km	2895669
(2)	EQ:	eilenburg	eilenburg	51.459840	12.633380	0.000000km	2931871
(2)	EQ:	eilenburg	eilenburg	50.618650	7.439720	376.012850km	2931872
(12)	EQ:	schwarzenberg	schwarzenberg	51.400000	6.700000	0.000000km	2834975
(12)	EQ:	schwarzenberg	schwarzenberg	53.600000	9.450000	307.860007km	2834976
(12)	EQ:	schwarzenberg	schwarzenberg	51.147640	9.564040	201.812192km	2834977
(12)	EQ:	schwarzenberg	schwarzenberg	50.537910	12.785220	437.939867km	2834978
(12)	EQ:	schwarzenberg	schwarzenberg	49.672500	10.475620	329.441458km	2834979
(12)	EQ:	schwarzenberg	schwarzenberg	49.270320	12.900960	500.794002km	2834980
(12)	EQ:	schwarzenberg	schwarzenberg	48.792350	8.675900	322.643452km	2834981
(12)	EQ:	schwarzenberg	schwarzenberg	48.724600	10.684910	412.157402km	2834982
(12)	EQ:	schwarzenberg	schwarzenberg	48.601500	8.384580	333.860123km	2834983
(12)	EQ:	schwarzenberg	schwarzenberg	48.164330	7.961530	371.162240km	2834984
(12)	EQ:	schwarzenberg	schwarzenberg	47.754560	11.949950	555.197241km	2834985
(12)	EQ:	schwarzenberg	schwarzenberg	47.666670	9.850000	473.602813km	2834986
(2)	EQ:	gera	gera	50.880290	12.081870	0.000000km	2921232
(2)	EQ:	gera	gera	50.718490	10.847680	88.851401km	8643127
(1)	EQ:	bad hersfeld	bad hersfeld	50.871970	9.708910	0.000000km	2953439
(1)	EQ:	olching	olching	48.200000	11.333330	0.000000km	2857472
(1)	EQ:	ampfing	ampfing	48.254000	12.415150	0.000000km	2956378
(1)	EQ:	filderstadt	filderstadt	48.656980	9.220490	0.000000km	3336891
(1)	EQ:	xanten	xanten	51.658770	6.452970	0.000000km	2805385
(1)	EQ:	dassel	dassel	51.801790	9.689040	0.000000km	2938813
(1)	EQ:	landau an der isar	landau an der isar	48.672490	12.693160	0.000000km	2881650
(6)	EQ:	borken	borken	52.395290	7.566770	0.000000km	2946225
(6)	EQ:	borken	borken	53.577320	14.165840	462.096273km	2946226
(6)	EQ:	borken	borken	52.724390	7.285560	41.289710km	2946227
(6)	EQ:	borken	borken	51.843820	6.857740	78.254100km	2946228
(6)	EQ:	borken	borken	51.736400	13.205530	393.471087km	2946229
(6)	EQ:	borken	borken	51.045010	9.284400	191.455437km	2946230
(1)	EQ:	starnberg	starnberg	48.001930	11.344160	0.000000km	2829457
(1)	EQ:	dorpen	dorpen	52.964690	7.322730	0.000000km	2935597
(3)	EQ:	wismar	wismar	53.893140	11.452860	0.000000km	2807465
(3)	EQ:	wismar	wismar	53.523260	13.793810	159.960586km	2807466
(3)	EQ:	wismar	wismar	52.664800	10.958630	140.621763km	2807467
(1)	EQ:	grossenkneten	grossenkneten	52.943770	8.253230	0.000000km	2916611
(1)	EQ:	bielefeld	bielefeld	52.033330	8.533330	0.000000km	2949186
(1)	EQ:	ertingen	ertingen	48.100000	9.466670	0.000000km	2929252
(1)	EQ:	neustadt an der aisch	neustadt an der aisch	49.579530	10.611260	0.000000km	2864057
(1)	EQ:	herzogenrath	herzogenrath	50.868740	6.093170	0.000000km	2905455
(1)	EQ:	albbruck	albbruck	47.590770	8.129540	0.000000km	2958744
(0)	No match: hoxter
(1)	EQ:	bad urach	bad urach	48.491070	9.400090	0.000000km	2818246
(2)	EQ:	ingolstadt	ingolstadt	49.604000	10.380720	0.000000km	2895991
(2)	EQ:	ingolstadt	ingolstadt	48.765080	11.423720	120.355942km	2895992
(0)	No match: lunen
(2)	EQ:	werdau	werdau	51.553230	13.033100	0.000000km	2810968
(2)	EQ:	werdau	werdau	50.736040	12.375340	101.900527km	2810969
(3)	EQ:	essen	essen	52.773990	9.048540	0.000000km	2928808
(3)	EQ:	essen	essen	52.722580	7.937100	75.269214km	2928809
(3)	EQ:	essen	essen	51.456570	7.012280	202.332457km	2928810
(1)	EQ:	bad zwischenahn	bad zwischenahn	53.183330	8.000000	0.000000km	2953310
(3)	EQ:	saalfeld	saalfeld	52.761580	11.188400	0.000000km	2842686
(3)	EQ:	saalfeld	saalfeld	51.263200	10.527990	172.775049km	2842687
(3)	EQ:	saalfeld	saalfeld	50.648260	11.365360	235.449393km	2842688
(1)	EQ:	aschaffenburg	aschaffenburg	49.977040	9.152140	0.000000km	2955272
(1)	EQ:	schiltach	schiltach	48.289320	8.341690	0.000000km	2839195
(1)	EQ:	alfter	alfter	50.733330	7.016670	0.000000km	2958516
(1)	EQ:	rheine	rheine	52.285090	7.440550	0.000000km	2847645
(1)	EQ:	schongau	schongau	47.812400	10.896640	0.000000km	2836616
(2)	EQ:	wiehl	wiehl	50.960280	7.774210	0.000000km	2809516
(2)	EQ:	wiehl	wiehl	50.949500	7.550620	15.756412km	2809517
(1)	EQ:	dinklage	dinklage	52.662230	8.124400	0.000000km	2936881
(1)	EQ:	bad nauheim	bad nauheim	50.364630	8.738590	0.000000km	2953395
(1)	EQ:	schlusselfeld	schlusselfeld	49.756210	10.618730	0.000000km	2838167
(1)	EQ:	untergruppenbach	untergruppenbach	49.089400	9.275160	0.000000km	2819479
(1)	EQ:	grimma	grimma	51.233670	12.719590	0.000000km	2917325
(1)	EQ:	hassfurt	hassfurt	50.035210	10.515600	0.000000km	2909335
(1)	EQ:	templin	templin	53.118650	13.502200	0.000000km	2823533
(0)	No match: reichshof
(16)	EQ:	hermsdorf	hermsdorf	52.611310	13.317830	0.000000km	2905904
(16)	EQ:	hermsdorf	hermsdorf	52.187400	11.475560	133.968471km	2905905
(16)	EQ:	hermsdorf	hermsdorf	52.158430	13.795390	59.973375km	2905906
(16)	EQ:	hermsdorf	hermsdorf	51.405470	13.893670	139.874511km	2905907
(16)	EQ:	hermsdorf	hermsdorf	51.326640	14.407540	161.366945km	2905908
(16)	EQ:	hermsdorf	hermsdorf	51.169200	13.822350	164.171988km	2905909
(16)	EQ:	hermsdorf	hermsdorf	51.103480	13.138990	168.219839km	2905910
(16)	EQ:	hermsdorf	hermsdorf	51.075540	12.871070	173.627261km	2905911
(16)	EQ:	hermsdorf	hermsdorf	51.072000	12.632170	177.667702km	2905912
(16)	EQ:	hermsdorf	hermsdorf	51.011050	13.012570	179.290768km	2905913
(16)	EQ:	hermsdorf	hermsdorf	50.963270	12.152860	200.206049km	2905914
(16)	EQ:	hermsdorf	hermsdorf	50.923380	13.734800	189.996214km	2905915
(16)	EQ:	hermsdorf	hermsdorf	50.896940	11.855490	215.814620km	2905916
(16)	EQ:	hermsdorf	hermsdorf	50.873710	14.038210	199.627231km	2905917
(16)	EQ:	hermsdorf	hermsdorf	50.783920	12.673610	208.137599km	2905918
(16)	EQ:	hermsdorf	hermsdorf	50.763760	13.627640	206.673925km	2905919
(4)	EQ:	esslingen	esslingen	49.915640	6.527420	0.000000km	2928749
(4)	EQ:	esslingen	esslingen	48.887860	11.019800	345.452797km	2928750
(4)	EQ:	esslingen	esslingen	48.739610	9.304730	240.525314km	2928751
(4)	EQ:	esslingen	esslingen	47.991780	8.719450	267.460369km	2928752
(1)	EQ:	tornesch	tornesch	53.700000	9.716670	0.000000km	2821779
(3)	EQ:	giessen	giessen	50.587270	8.675540	0.000000km	2920512
(3)	EQ:	giessen	giessen	48.223010	12.516850	383.133702km	2920513
(3)	EQ:	giessen	giessen	47.627830	9.600720	335.977732km	2920514
(1)	EQ:	kirchheim unter teck	kirchheim unter teck	48.646830	9.453780	0.000000km	2890473
(4)	EQ:	steinfurt	steinfurt	52.373270	13.786570	0.000000km	2828104
(4)	EQ:	steinfurt	steinfurt	52.150450	7.336640	440.929570km	2828105
(4)	EQ:	steinfurt	steinfurt	50.524240	9.406140	367.394116km	2828106
(4)	EQ:	steinfurt	steinfurt	49.648010	9.484200	427.748648km	2828107
(1)	IN:	staffelstein	bad staffelstein	50.101990	11.001280	0.000000km	2829701
(1)	EQ:	hohen neuendorf	hohen neuendorf	52.676310	13.277750	0.000000km	2901588
(1)	EQ:	bad mergentheim	bad mergentheim	49.492500	9.773610	0.000000km	2953402
(1)	EQ:	thale	thale	51.748610	11.041000	0.000000km	2823141
(1)	EQ:	stralsund	stralsund	54.309110	13.081800	0.000000km	2826287
(1)	EQ:	nabburg	nabburg	49.453470	12.179960	0.000000km	2867262
(7)	EQ:	wilhelmsthal	wilhelmsthal	53.563440	13.964140	0.000000km	2808651
(7)	EQ:	wilhelmsthal	wilhelmsthal	52.720680	13.231550	105.827432km	2808652
(7)	EQ:	wilhelmsthal	wilhelmsthal	52.498850	12.249160	165.139862km	2808653
(7)	EQ:	wilhelmsthal	wilhelmsthal	51.583330	14.383330	222.167186km	2808654
(7)	EQ:	wilhelmsthal	wilhelmsthal	51.205790	7.303930	523.591678km	2808655
(7)	EQ:	wilhelmsthal	wilhelmsthal	50.919200	10.309340	385.768961km	2808656
(7)	EQ:	wilhelmsthal	wilhelmsthal	50.311130	11.372780	403.310287km	2808657
(16)	EQ:	bergheim	bergheim	51.834120	9.050610	0.000000km	2950433
(16)	EQ:	bergheim	bergheim	51.455420	7.943480	87.453559km	2950434
(16)	EQ:	bergheim	bergheim	51.411970	6.687230	170.269000km	2950435
(16)	EQ:	bergheim	bergheim	51.167610	9.136420	74.393464km	2950436
(16)	EQ:	bergheim	bergheim	51.106860	9.645030	90.844615km	2950437
(16)	EQ:	bergheim	bergheim	50.955720	6.639860	194.159345km	2950438
(16)	EQ:	bergheim	bergheim	50.775110	7.098270	180.039444km	2950439
(16)	EQ:	bergheim	bergheim	50.568670	6.649440	219.035754km	2950440
(16)	EQ:	bergheim	bergheim	50.345490	9.086270	165.628901km	2950441
(16)	EQ:	bergheim	bergheim	48.982640	10.396110	331.281228km	2950442
(16)	EQ:	bergheim	bergheim	48.801320	9.098740	337.371313km	2950443
(16)	EQ:	bergheim	bergheim	48.760600	11.257380	376.262732km	2950444
(16)	EQ:	bergheim	bergheim	48.636110	10.461670	369.677724km	2950445
(16)	EQ:	bergheim	bergheim	48.319560	10.820500	410.909453km	2950446
(16)	EQ:	bergheim	bergheim	47.711200	9.410290	459.299835km	3205643
(16)	EQ:	bergheim	bergheim	49.407400	8.687350	271.170986km	8505030
(1)	EQ:	bensheim	bensheim	49.683690	8.618390	0.000000km	2950978
(1)	EQ:	verl	verl	51.883330	8.516670	0.000000km	2817576
(1)	EQ:	halle (saale)	halle (saale)	51.481580	11.979470	0.000000km	2911522
(1)	EQ:	duderstadt	duderstadt	51.513120	10.259510	0.000000km	2934728
(1)	EQ:	neuss	neuss	51.198070	6.685040	0.000000km	2864118
(4)	EQ:	stephanskirchen	stephanskirchen	48.279000	12.352530	0.000000km	2827403
(4)	EQ:	stephanskirchen	stephanskirchen	48.036150	12.311060	27.178996km	2827404
(4)	EQ:	stephanskirchen	stephanskirchen	47.918930	12.339360	40.049007km	2827405
(4)	EQ:	stephanskirchen	stephanskirchen	47.853890	12.185600	48.878493km	2827406
(2)	EQ:	hassloch	hassloch	49.985330	8.456930	0.000000km	2909312
(2)	EQ:	hassloch	hassloch	49.362780	8.258060	70.713885km	2909313
(2)	EQ:	ronnenberg	ronnenberg	52.319390	9.655440	0.000000km	2845222
(2)	EQ:	ronnenberg	ronnenberg	49.621250	7.396970	339.464282km	2845223
(11)	IN:	brake	telbrake	52.735430	8.329780	0.000000km	2823598
(11)	IN:	brake	oberbrake	52.730290	8.896820	38.308220km	2861225
(11)	IN:	brake	lehmbraken	51.785640	7.226650	129.775276km	2879504
(11)	IN:	brake	brake zwei	52.066670	8.616670	76.935254km	2945530
(11)	IN:	brake	brakenburg	53.500000	9.883330	134.380291km	2945534
(11)	IN:	brake	brakelsiek	51.891330	9.168520	109.970398km	2945538
(11)	IN:	brake	brakel	51.717500	9.185960	127.481144km	2945542
(11)	IN:	brake	brake (lemgo)	52.014580	8.921240	89.757096km	2945543
(11)	IN:	brake	brake (unterweser)	53.333330	8.483330	67.331001km	2945545
(11)	IN:	brake	brake (bielefeld)	52.069060	8.596120	76.333770km	2945547
(11)	IN:	brake	barbrake	52.760930	8.967100	43.129740km	2952840
(1)	EQ:	baumholder	baumholder	49.617380	7.333810	0.000000km	2951950
(1)	EQ:	falkensee	falkensee	52.560140	13.092700	0.000000km	2927930
(1)	EQ:	helferskirchen	helferskirchen	50.510280	7.811840	0.000000km	2906957
(4)	EQ:	greven	greven	53.484060	11.975780	0.000000km	2917541
(4)	EQ:	greven	greven	53.477110	10.799340	78.106049km	2917542
(4)	EQ:	greven	greven	52.493140	8.144840	279.858210km	2917543
(4)	EQ:	greven	greven	52.093640	7.593960	333.581329km	2917544
(0)	No match: wolfenbuttel
(0)	No match: waldbrol
(9)	EQ:	hohn	hohn	50.880450	7.407850	0.000000km	2900898
(9)	EQ:	hohn	hohn	54.300000	9.500000	406.032982km	2900899
(9)	EQ:	hohn	hohn	50.888370	7.319190	6.301080km	2900900
(9)	EQ:	hohn	hohn	50.885310	7.266300	9.976136km	2900901
(9)	EQ:	hohn	hohn	50.626900	7.356400	28.438524km	2900903
(9)	EQ:	hohn	hohn	50.536480	6.750370	60.174520km	2900904
(9)	EQ:	hohn	hohn	50.338780	11.055860	265.131314km	2900905
(9)	EQ:	hohn	hohn	50.280150	10.080510	200.720781km	2900906
(9)	EQ:	hohn	hohn	50.616670	7.983330	50.106262km	3207742
(1)	EQ:	mettlach	mettlach	49.494890	6.585620	0.000000km	2871538
(1)	EQ:	bad neuenahr-ahrweiler	bad neuenahr-ahrweiler	50.543220	7.111300	0.000000km	2953391
(1)	EQ:	zwickau	zwickau	50.727240	12.488390	0.000000km	2803560
(4)	EQ:	boos	boos	50.316670	7.016670	0.000000km	2946377
(4)	EQ:	boos	boos	49.800000	7.716670	76.257823km	2946378
(4)	EQ:	boos	boos	48.075210	10.195230	340.247261km	2946379
(4)	EQ:	boos	boos	47.991490	9.564370	318.401488km	2946380
(11)	EQ:	dorfen	dorfen	48.832410	10.347530	0.000000km	2936101
(11)	EQ:	dorfen	dorfen	48.258970	12.613320	179.026589km	2936102
(11)	EQ:	dorfen	dorfen	48.270370	12.160560	147.717503km	2936103
(11)	EQ:	dorfen	dorfen	48.200000	12.650000	184.055481km	2936104
(11)	EQ:	dorfen	dorfen	48.170550	12.687250	187.905564km	2936105
(11)	EQ:	dorfen	dorfen	48.111480	12.723190	193.078398km	2936106
(11)	EQ:	dorfen	dorfen	48.006950	12.522170	185.284847km	2936107
(11)	EQ:	dorfen	dorfen	47.992680	11.972690	152.287317km	2936108
(11)	EQ:	dorfen	dorfen	47.909950	12.875190	213.506667km	2936109
(11)	EQ:	dorfen	dorfen	47.923820	11.415910	128.338259km	2936110
(11)	EQ:	dorfen	dorfen	47.773890	12.190700	180.411546km	2936111
(1)	EQ:	unterschleissheim	unterschleissheim	48.280380	11.576840	0.000000km	2818766
(2)	EQ:	weimar	weimar	51.365620	9.393400	0.000000km	2812481
(2)	EQ:	weimar	weimar	50.980300	11.329030	141.991060km	2812482
(2)	EQ:	sachsenheim	sachsenheim	50.022370	9.761060	0.000000km	2842511
(2)	EQ:	sachsenheim	sachsenheim	49.593130	9.964230	49.931980km	2842512
(1)	EQ:	lippoldsberg	lippoldsberg	51.622390	9.560170	0.000000km	2876878
(8)	EQ:	lahr	lahr	50.674470	7.257740	0.000000km	2881878
(8)	EQ:	lahr	lahr	52.759670	8.453120	246.263935km	2881879
(8)	EQ:	lahr	lahr	51.444380	7.801100	93.740518km	2881880
(8)	EQ:	lahr	lahr	50.509500	8.132560	64.607955km	2881881
(8)	EQ:	lahr	lahr	50.125090	7.365390	61.588668km	2881882
(8)	EQ:	lahr	lahr	49.933330	6.283330	107.773488km	2881883
(8)	EQ:	lahr	lahr	49.262710	11.490330	341.783312km	2881884
(8)	EQ:	lahr	lahr	48.340420	7.868860	263.335517km	2881885
(1)	EQ:	osterburken	osterburken	49.429970	9.422520	0.000000km	2856637
(1)	EQ:	hardheim	hardheim	49.611940	9.471940	0.000000km	2910633
(1)	EQ:	heddesheim	heddesheim	49.505560	8.603610	0.000000km	2908398
(1)	IN:	sobernheim	bad sobernheim	49.786360	7.651460	0.000000km	2831736
(1)	EQ:	ditzingen	ditzingen	48.826720	9.067030	0.000000km	2936705
(1)	EQ:	tutzing	tutzing	47.909380	11.280300	0.000000km	2820692
(1)	EQ:	immelborn	immelborn	50.792290	10.278120	0.000000km	2896299
(2)	EQ:	dillingen	dillingen	50.266670	8.633330	0.000000km	2936976
(2)	EQ:	dillingen	dillingen	49.355570	6.727810	170.519581km	2936977
(1)	EQ:	wiesbaden	wiesbaden	50.082580	8.249320	0.000000km	2809346
(1)	EQ:	pfungstadt	pfungstadt	49.805570	8.603070	0.000000km	2853924
(5)	IN:	isernhagen	isernhagen niederhagener bauerschaft	52.455800	9.791820	0.000000km	2895661
(5)	IN:	isernhagen	isernhagen kircher bauerschaft	52.462190	9.820410	2.069358km	2895662
(5)	IN:	isernhagen	isernhagen hohenhorster bauerschaft	52.474740	9.798990	2.163173km	2895663
(5)	IN:	isernhagen	isernhagen farster bauerschaft	52.470930	9.841790	3.790693km	2895664
(5)	IN:	isernhagen	isernhagen-sued	52.438190	9.798710	2.014786km	3206434
(1)	EQ:	pfaffenhofen an der ilm	pfaffenhofen an der ilm	48.530530	11.505000	0.000000km	2854386
(3)	EQ:	babenhausen	babenhausen	49.965190	8.951290	0.000000km	2953770
(3)	EQ:	babenhausen	babenhausen	48.144970	10.253250	223.671307km	2953771
(3)	EQ:	babenhausen	babenhausen	52.059880	8.491060	235.257364km	2953772
(1)	EQ:	weeze	weeze	51.626780	6.197920	0.000000km	2813410
(2)	EQ:	weinheim	weinheim	49.737630	8.066110	0.000000km	2812173
(2)	EQ:	weinheim	weinheim	49.548870	8.666970	48.208351km	2812174
(1)	EQ:	dannstadt-schauernheim	dannstadt-schauernheim	49.440280	8.308610	0.000000km	3272455
(1)	EQ:	wilnsdorf	wilnsdorf	50.816670	8.100000	0.000000km	2808461
(1)	EQ:	schuttorf	schuttorf	51.074060	6.053340	0.000000km	2835588
(1)	EQ:	fulda	fulda	50.551620	9.675180	0.000000km	2923822
(1)	EQ:	crimmitschau	crimmitschau	50.816440	12.390450	0.000000km	2939747
(1)	EQ:	mechernich	mechernich	50.593040	6.652240	0.000000km	2872611
(6)	EQ:	lage	lage	52.704750	8.058010	0.000000km	2881951
(6)	EQ:	lage	lage	52.647550	7.533090	36.070773km	2881952
(6)	EQ:	lage	lage	52.466670	6.966670	78.569335km	2881953
(6)	EQ:	lage	lage	52.322040	7.755350	47.284544km	2881954
(6)	EQ:	lage	lage	52.279380	8.650860	62.144417km	2881955
(6)	EQ:	lage	lage	51.992230	8.793010	93.778633km	2881956
(2)	EQ:	waltershausen	waltershausen	50.898270	10.557910	0.000000km	2814392
(2)	EQ:	waltershausen	waltershausen	50.338680	10.386250	63.423679km	2814393
(1)	EQ:	neuburg an der donau	neuburg an der donau	48.732180	11.187090	0.000000km	2866070
(1)	EQ:	zulpich	zulpich	50.694470	6.654140	0.000000km	2803723
(1)	EQ:	eislingen	eislingen	48.695150	9.706760	0.000000km	2931414
(1)	EQ:	gevelsberg	gevelsberg	51.319710	7.339200	0.000000km	2920757
(2)	EQ:	hofheim	hofheim	49.657490	8.413850	0.000000km	2902535
(2)	EQ:	hofheim	hofheim	47.715270	11.214970	298.598748km	2902536
(1)	IN:	hunfeld	hunfelde	52.980330	7.297930	0.000000km	2897434
(8)	EQ:	burbach	burbach	51.133850	6.994300	0.000000km	2941591
(8)	EQ:	burbach	burbach	50.961520	10.421420	241.070545km	2941592
(8)	EQ:	burbach	burbach	50.883760	6.857590	29.430120km	2941594
(8)	EQ:	burbach	burbach	50.751050	8.079390	87.347816km	2941595
(8)	EQ:	burbach	burbach	50.728720	7.752560	69.805220km	2941596
(8)	EQ:	burbach	burbach	50.107540	6.518180	119.035331km	2941597
(8)	EQ:	burbach	burbach	49.679690	7.214140	162.509221km	2941598
(8)	EQ:	burbach	burbach	48.870360	8.437840	272.192618km	2941599
(2)	EQ:	obernburg	obernburg	51.232700	8.906160	0.000000km	2859676
(2)	EQ:	obernburg	obernburg	47.891800	12.152640	439.479437km	2859677
(1)	EQ:	engen	engen	47.855340	8.773420	0.000000km	2930201
(1)	EQ:	sankt wendel	sankt wendel	49.466330	7.168140	0.000000km	2841463
(2)	EQ:	bruhl	bruhl	48.750000	9.266670	0.000000km	2943318
(2)	EQ:	bruhl	bruhl	49.397220	8.533610	89.718271km	2943321
(2)	EQ:	augsburg	augsburg	54.503820	9.102560	0.000000km	2954171
(2)	EQ:	augsburg	augsburg	48.371540	10.898510	693.528541km	2954172
(1)	EQ:	spremberg	spremberg	51.569600	14.373850	0.000000km	2830085
(1)	EQ:	wiesloch	wiesloch	49.295040	8.698460	0.000000km	2809138
(1)	EQ:	bad honnef	bad honnef	50.643360	7.227800	0.000000km	2953435
(14)	EQ:	feldkirchen	feldkirchen	48.838280	12.527850	0.000000km	2927340
(14)	EQ:	feldkirchen	feldkirchen	48.768610	11.466870	78.322328km	2927341
(14)	EQ:	feldkirchen	feldkirchen	48.712210	12.424940	15.929968km	2927342
(14)	EQ:	feldkirchen	feldkirchen	48.720040	11.176980	100.147413km	2927343
